pixel_ID,lat,lon,utm_n,utm_e,population
5110,36.91984319,-122.0021814,4086445.282,588876.3333,0
5111,36.91974836,-121.990956,4086445.282,589876.3333,0
5112,36.91965247,-121.9797305,4086445.282,590876.3333,0
5113,36.91955552,-121.9685052,4086445.282,591876.3333,0
5114,36.91945751,-121.9572799,4086445.282,592876.3333,0
5115,36.91935844,-121.9460546,4086445.282,593876.3333,0
5116,36.9192583,-121.9348294,4086445.282,594876.3333,0
5117,36.91915711,-121.9236042,4086445.282,595876.3333,0
5118,36.91905486,-121.9123792,4086445.282,596876.3333,0
5119,36.91895155,-121.9011541,4086445.282,597876.3333,0
5120,36.91884717,-121.8899291,4086445.282,598876.3333,0
5121,36.91874174,-121.8787042,4086445.282,599876.3333,0
5122,36.91863524,-121.8674794,4086445.282,600876.3333,0
5123,36.91852769,-121.8562546,4086445.282,601876.3333,0
5124,36.91841907,-121.8450298,4086445.282,602876.3333,0
5125,36.9183094,-121.8338051,4086445.282,603876.3333,0
5126,36.91819866,-121.8225805,4086445.282,604876.3333,0
5127,36.91808687,-121.811356,4086445.282,605876.3333,0
5128,36.91797401,-121.8001315,4086445.282,606876.3333,0
5129,36.91786009,-121.788907,4086445.282,607876.3333,0
5130,36.91774512,-121.7776827,4086445.282,608876.3333,0
5131,36.91762908,-121.7664584,4086445.282,609876.3333,0
5132,36.91751198,-121.7552341,4086445.282,610876.3333,0
5133,36.91739383,-121.7440099,4086445.282,611876.3333,0
5134,36.91727461,-121.7327858,4086445.282,612876.3333,0
5135,36.91715433,-121.7215618,4086445.282,613876.3333,0
5136,36.91703299,-121.7103378,4086445.282,614876.3333,0
5137,36.91691059,-121.6991139,4086445.282,615876.3333,0
5138,36.91678714,-121.68789,4086445.282,616876.3333,0
5139,36.91666262,-121.6766663,4086445.282,617876.3333,0
5140,36.91653704,-121.6654426,4086445.282,618876.3333,0
5141,36.9164104,-121.6542189,4086445.282,619876.3333,0
5142,36.9162827,-121.6429954,4086445.282,620876.3333,0
5143,36.91615395,-121.6317719,4086445.282,621876.3333,0
5144,36.91602413,-121.6205484,4086445.282,622876.3333,0
5145,36.91589325,-121.6093251,4086445.282,623876.3333,0
5146,36.91576131,-121.5981018,4086445.282,624876.3333,0
5147,36.91562831,-121.5868786,4086445.282,625876.3333,0
5148,36.91549426,-121.5756555,4086445.282,626876.3333,0
5149,36.91535914,-121.5644324,4086445.282,627876.3333,0
5150,36.91522296,-121.5532094,4086445.282,628876.3333,0
5151,36.91508573,-121.5419865,4086445.282,629876.3333,0
5152,36.91494743,-121.5307637,4086445.282,630876.3333,0
5153,36.91480807,-121.5195409,4086445.282,631876.3333,0
5154,36.91466766,-121.5083183,4086445.282,632876.3333,0
5155,36.91452618,-121.4970957,4086445.282,633876.3333,0
5156,36.91438364,-121.4858731,4086445.282,634876.3333,0
5157,36.91424005,-121.4746507,4086445.282,635876.3333,0
5158,36.91409539,-121.4634283,4086445.282,636876.3333,0
5159,36.91394968,-121.4522061,4086445.282,637876.3333,0
5160,36.9138029,-121.4409839,4086445.282,638876.3333,0
5161,36.91365507,-121.4297617,4086445.282,639876.3333,0
5162,36.91350618,-121.4185397,4086445.282,640876.3333,0
5163,36.91335622,-121.4073178,4086445.282,641876.3333,0
5164,36.91320521,-121.3960959,4086445.282,642876.3333,0
5165,36.91305314,-121.3848741,4086445.282,643876.3333,0
5166,36.91290001,-121.3736524,4086445.282,644876.3333,0
5167,36.91274582,-121.3624308,4086445.282,645876.3333,0
5168,36.91259057,-121.3512092,4086445.282,646876.3333,0
5169,36.91243426,-121.3399878,4086445.282,647876.3333,0
5170,36.91227689,-121.3287664,4086445.282,648876.3333,0
5171,36.91211846,-121.3175452,4086445.282,649876.3333,0
5172,36.91195897,-121.306324,4086445.282,650876.3333,0
5173,36.91179843,-121.2951029,4086445.282,651876.3333,0
5174,36.91163682,-121.2838819,4086445.282,652876.3333,0
5175,36.91147415,-121.272661,4086445.282,653876.3333,0
5176,36.91131043,-121.2614401,4086445.282,654876.3333,0
5177,36.91114565,-121.2502194,4086445.282,655876.3333,0
5178,36.9109798,-121.2389988,4086445.282,656876.3333,0
5179,36.9108129,-121.2277782,4086445.282,657876.3333,0
5180,36.91064494,-121.2165578,4086445.282,658876.3333,0
5181,36.91047592,-121.2053374,4086445.282,659876.3333,0
5182,36.91030584,-121.1941171,4086445.282,660876.3333,0
5183,36.9101347,-121.1828969,4086445.282,661876.3333,0
5184,36.93285952,-122.7880357,4087445.282,518876.3333,0
5185,36.93283895,-122.7768066,4087445.282,519876.3333,0
5186,36.93281732,-122.7655776,4087445.282,520876.3333,0
5187,36.93279463,-122.7543486,4087445.282,521876.3333,0
5188,36.93277088,-122.7431196,4087445.282,522876.3333,0
5189,36.93274606,-122.7318907,4087445.282,523876.3333,0
5190,36.93272018,-122.7206617,4087445.282,524876.3333,0
5191,36.93269324,-122.7094327,4087445.282,525876.3333,0
5192,36.93266524,-122.6982038,4087445.282,526876.3333,0
5193,36.93263618,-122.6869749,4087445.282,527876.3333,0
5194,36.93260606,-122.675746,4087445.282,528876.3333,0
5195,36.93257487,-122.6645171,4087445.282,529876.3333,0
5196,36.93254263,-122.6532882,4087445.282,530876.3333,0
5197,36.93250932,-122.6420594,4087445.282,531876.3333,0
5198,36.93247495,-122.6308305,4087445.282,532876.3333,0
5199,36.93243952,-122.6196017,4087445.282,533876.3333,0
5200,36.93240303,-122.6083729,4087445.282,534876.3333,0
5201,36.93236547,-122.5971442,4087445.282,535876.3333,0
5202,36.93232686,-122.5859154,4087445.282,536876.3333,0
5203,36.93228718,-122.5746867,4087445.282,537876.3333,0
5204,36.93224644,-122.563458,4087445.282,538876.3333,0
5205,36.93220464,-122.5522293,4087445.282,539876.3333,0
5206,36.93216178,-122.5410006,4087445.282,540876.3333,0
5207,36.93211786,-122.529772,4087445.282,541876.3333,0
5208,36.93207288,-122.5185434,4087445.282,542876.3333,0
5209,36.93202683,-122.5073148,4087445.282,543876.3333,0
5210,36.93197972,-122.4960862,4087445.282,544876.3333,0
5211,36.93193156,-122.4848577,4087445.282,545876.3333,0
5212,36.93188233,-122.4736292,4087445.282,546876.3333,0
5213,36.93183203,-122.4624007,4087445.282,547876.3333,0
5214,36.93178068,-122.4511723,4087445.282,548876.3333,0
5215,36.93172827,-122.4399438,4087445.282,549876.3333,0
5216,36.93167479,-122.4287154,4087445.282,550876.3333,0
5217,36.93162026,-122.4174871,4087445.282,551876.3333,0
5218,36.93156466,-122.4062587,4087445.282,552876.3333,0
5219,36.931508,-122.3950304,4087445.282,553876.3333,0
5220,36.93145028,-122.3838022,4087445.282,554876.3333,0
5221,36.9313915,-122.3725739,4087445.282,555876.3333,0
5222,36.93133165,-122.3613457,4087445.282,556876.3333,0
5223,36.93127075,-122.3501176,4087445.282,557876.3333,0
5224,36.93120878,-122.3388894,4087445.282,558876.3333,0
5225,36.93114576,-122.3276613,4087445.282,559876.3333,0
5226,36.93108167,-122.3164332,4087445.282,560876.3333,0
5227,36.93101652,-122.3052052,4087445.282,561876.3333,0
5228,36.93095031,-122.2939772,4087445.282,562876.3333,0
5229,36.93088304,-122.2827492,4087445.282,563876.3333,0
5230,36.9308147,-122.2715213,4087445.282,564876.3333,0
5231,36.93074531,-122.2602934,4087445.282,565876.3333,0
5232,36.93067485,-122.2490656,4087445.282,566876.3333,0
5233,36.93060333,-122.2378378,4087445.282,567876.3333,0
5234,36.93053076,-122.22661,4087445.282,568876.3333,0
5235,36.93045712,-122.2153823,4087445.282,569876.3333,0
5236,36.93038242,-122.2041546,4087445.282,570876.3333,0
5237,36.93030665,-122.192927,4087445.282,571876.3333,0
5238,36.93022983,-122.1816994,4087445.282,572876.3333,0
5239,36.93015195,-122.1704718,4087445.282,573876.3333,0
5240,36.930073,-122.1592443,4087445.282,574876.3333,0
5241,36.929993,-122.1480168,4087445.282,575876.3333,0
5242,36.92991193,-122.1367894,4087445.282,576876.3333,0
5243,36.9298298,-122.125562,4087445.282,577876.3333,0
5244,36.92974661,-122.1143347,4087445.282,578876.3333,0
5245,36.92966236,-122.1031074,4087445.282,579876.3333,0
5246,36.92957705,-122.0918801,4087445.282,580876.3333,0
5247,36.92949068,-122.0806529,4087445.282,581876.3333,0
5248,36.92940324,-122.0694258,4087445.282,582876.3333,0
5249,36.92931475,-122.0581987,4087445.282,583876.3333,0
5250,36.92922519,-122.0469717,4087445.282,584876.3333,0
5251,36.92913458,-122.0357447,4087445.282,585876.3333,0
5252,36.9290429,-122.0245177,4087445.282,586876.3333,0
5253,36.92895016,-122.0132908,4087445.282,587876.3333,0
5254,36.92885636,-122.002064,4087445.282,588876.3333,0
5255,36.9287615,-121.9908372,4087445.282,589876.3333,0
5256,36.92866558,-121.9796104,4087445.282,590876.3333,0
5257,36.9285686,-121.9683837,4087445.282,591876.3333,0
5258,36.92847056,-121.9571571,4087445.282,592876.3333,0
5259,36.92837145,-121.9459305,4087445.282,593876.3333,0
5260,36.92827129,-121.934704,4087445.282,594876.3333,0
5261,36.92817006,-121.9234775,4087445.282,595876.3333,0
5262,36.92806778,-121.9122511,4087445.282,596876.3333,0
5263,36.92796443,-121.9010248,4087445.282,597876.3333,0
5264,36.92786002,-121.8897985,4087445.282,598876.3333,0
5265,36.92775455,-121.8785722,4087445.282,599876.3333,0
5266,36.92764802,-121.867346,4087445.282,600876.3333,0
5267,36.92754043,-121.8561199,4087445.282,601876.3333,0
5268,36.92743178,-121.8448939,4087445.282,602876.3333,0
5269,36.92732207,-121.8336679,4087445.282,603876.3333,0
5270,36.9272113,-121.8224419,4087445.282,604876.3333,0
5271,36.92709947,-121.811216,4087445.282,605876.3333,0
5272,36.92698658,-121.7999902,4087445.282,606876.3333,0
5273,36.92687262,-121.7887645,4087445.282,607876.3333,0
5274,36.92675761,-121.7775388,4087445.282,608876.3333,0
5275,36.92664153,-121.7663131,4087445.282,609876.3333,0
5276,36.9265244,-121.7550876,4087445.282,610876.3333,0
5277,36.9264062,-121.7438621,4087445.282,611876.3333,0
5278,36.92628695,-121.7326367,4087445.282,612876.3333,0
5279,36.92616663,-121.7214113,4087445.282,613876.3333,0
5280,36.92604525,-121.710186,4087445.282,614876.3333,0
5281,36.92592281,-121.6989608,4087445.282,615876.3333,0
5282,36.92579932,-121.6877356,4087445.282,616876.3333,0
5283,36.92567476,-121.6765105,4087445.282,617876.3333,0
5284,36.92554914,-121.6652855,4087445.282,618876.3333,0
5285,36.92542246,-121.6540605,4087445.282,619876.3333,0
5286,36.92529472,-121.6428356,4087445.282,620876.3333,0
5287,36.92516592,-121.6316108,4087445.282,621876.3333,0
5288,36.92503606,-121.6203861,4087445.282,622876.3333,0
5289,36.92490514,-121.6091614,4087445.282,623876.3333,0
5290,36.92477316,-121.5979368,4087445.282,624876.3333,0
5291,36.92464012,-121.5867123,4087445.282,625876.3333,0
5292,36.92450602,-121.5754878,4087445.282,626876.3333,0
5293,36.92437085,-121.5642634,4087445.282,627876.3333,0
5294,36.92423463,-121.5530391,4087445.282,628876.3333,0
5295,36.92409735,-121.5418149,4087445.282,629876.3333,0
5296,36.92395901,-121.5305908,4087445.282,630876.3333,0
5297,36.92381961,-121.5193667,4087445.282,631876.3333,0
5298,36.92367914,-121.5081427,4087445.282,632876.3333,0
5299,36.92353762,-121.4969188,4087445.282,633876.3333,0
5300,36.92339504,-121.4856949,4087445.282,634876.3333,0
5301,36.9232514,-121.4744712,4087445.282,635876.3333,0
5302,36.9231067,-121.4632475,4087445.282,636876.3333,0
5303,36.92296093,-121.4520239,4087445.282,637876.3333,0
5304,36.92281411,-121.4408004,4087445.282,638876.3333,0
5305,36.92266623,-121.4295769,4087445.282,639876.3333,0
5306,36.92251729,-121.4183536,4087445.282,640876.3333,0
5307,36.92236729,-121.4071303,4087445.282,641876.3333,0
5308,36.92221622,-121.3959071,4087445.282,642876.3333,0
5309,36.9220641,-121.384684,4087445.282,643876.3333,0
5310,36.92191092,-121.373461,4087445.282,644876.3333,0
5311,36.92175668,-121.3622381,4087445.282,645876.3333,0
5312,36.92160138,-121.3510152,4087445.282,646876.3333,0
5313,36.92144502,-121.3397924,4087445.282,647876.3333,0
5314,36.9212876,-121.3285698,4087445.282,648876.3333,0
5315,36.92112912,-121.3173472,4087445.282,649876.3333,0
5316,36.92096958,-121.3061247,4087445.282,650876.3333,0
5317,36.92080898,-121.2949023,4087445.282,651876.3333,0
5318,36.92064732,-121.2836799,4087445.282,652876.3333,0
5319,36.9204846,-121.2724577,4087445.282,653876.3333,0
5320,36.92032083,-121.2612356,4087445.282,654876.3333,0
5321,36.92015599,-121.2500135,4087445.282,655876.3333,0
5322,36.91999009,-121.2387915,4087445.282,656876.3333,0
5323,36.91982314,-121.2275697,4087445.282,657876.3333,0
5324,36.91965512,-121.2163479,4087445.282,658876.3333,0
5325,36.91948605,-121.2051262,4087445.282,659876.3333,0
5326,36.91931591,-121.1939046,4087445.282,660876.3333,0
5327,36.91914472,-121.1826831,4087445.282,661876.3333,0
5328,36.94187399,-122.7880107,4088445.282,518876.3333,0
5329,36.94185341,-122.7767804,4088445.282,519876.3333,0
5330,36.94183177,-122.76555,4088445.282,520876.3333,0
5331,36.94180907,-122.7543197,4088445.282,521876.3333,0
5332,36.94178531,-122.7430894,4088445.282,522876.3333,0
5333,36.94176049,-122.7318591,4088445.282,523876.3333,0
5334,36.9417346,-122.7206288,4088445.282,524876.3333,0
5335,36.94170765,-122.7093985,4088445.282,525876.3333,0
5336,36.94167964,-122.6981683,4088445.282,526876.3333,0
5337,36.94165057,-122.686938,4088445.282,527876.3333,0
5338,36.94162044,-122.6757078,4088445.282,528876.3333,0
5339,36.94158924,-122.6644776,4088445.282,529876.3333,0
5340,36.94155699,-122.6532474,4088445.282,530876.3333,0
5341,36.94152367,-122.6420172,4088445.282,531876.3333,0
5342,36.94148929,-122.6307871,4088445.282,532876.3333,0
5343,36.94145385,-122.6195569,4088445.282,533876.3333,0
5344,36.94141734,-122.6083268,4088445.282,534876.3333,0
5345,36.94137978,-122.5970967,4088445.282,535876.3333,0
5346,36.94134115,-122.5858666,4088445.282,536876.3333,0
5347,36.94130146,-122.5746366,4088445.282,537876.3333,0
5348,36.94126071,-122.5634066,4088445.282,538876.3333,0
5349,36.94121889,-122.5521766,4088445.282,539876.3333,0
5350,36.94117602,-122.5409466,4088445.282,540876.3333,0
5351,36.94113208,-122.5297166,4088445.282,541876.3333,0
5352,36.94108708,-122.5184867,4088445.282,542876.3333,0
5353,36.94104102,-122.5072568,4088445.282,543876.3333,0
5354,36.9409939,-122.4960269,4088445.282,544876.3333,0
5355,36.94094572,-122.484797,4088445.282,545876.3333,0
5356,36.94089647,-122.4735672,4088445.282,546876.3333,0
5357,36.94084616,-122.4623374,4088445.282,547876.3333,0
5358,36.94079479,-122.4511076,4088445.282,548876.3333,0
5359,36.94074236,-122.4398779,4088445.282,549876.3333,0
5360,36.94068887,-122.4286482,4088445.282,550876.3333,0
5361,36.94063432,-122.4174185,4088445.282,551876.3333,0
5362,36.9405787,-122.4061888,4088445.282,552876.3333,0
5363,36.94052202,-122.3949592,4088445.282,553876.3333,0
5364,36.94046428,-122.3837296,4088445.282,554876.3333,0
5365,36.94040548,-122.3725,4088445.282,555876.3333,0
5366,36.94034562,-122.3612705,4088445.282,556876.3333,0
5367,36.9402847,-122.350041,4088445.282,557876.3333,0
5368,36.94022271,-122.3388115,4088445.282,558876.3333,0
5369,36.94015966,-122.3275821,4088445.282,559876.3333,0
5370,36.94009555,-122.3163527,4088445.282,560876.3333,0
5371,36.94003038,-122.3051234,4088445.282,561876.3333,0
5372,36.93996415,-122.2938941,4088445.282,562876.3333,0
5373,36.93989685,-122.2826648,4088445.282,563876.3333,0
5374,36.9398285,-122.2714355,4088445.282,564876.3333,0
5375,36.93975908,-122.2602063,4088445.282,565876.3333,0
5376,36.9396886,-122.2489772,4088445.282,566876.3333,0
5377,36.93961706,-122.237748,4088445.282,567876.3333,0
5378,36.93954446,-122.2265189,4088445.282,568876.3333,0
5379,36.9394708,-122.2152899,4088445.282,569876.3333,0
5380,36.93939607,-122.2040609,4088445.282,570876.3333,0
5381,36.93932029,-122.1928319,4088445.282,571876.3333,0
5382,36.93924344,-122.181603,4088445.282,572876.3333,0
5383,36.93916553,-122.1703741,4088445.282,573876.3333,0
5384,36.93908656,-122.1591453,4088445.282,574876.3333,0
5385,36.93900653,-122.1479165,4088445.282,575876.3333,0
5386,36.93892543,-122.1366877,4088445.282,576876.3333,0
5387,36.93884328,-122.125459,4088445.282,577876.3333,0
5388,36.93876006,-122.1142304,4088445.282,578876.3333,0
5389,36.93867578,-122.1030018,4088445.282,579876.3333,0
5390,36.93859044,-122.0917732,4088445.282,580876.3333,0
5391,36.93850404,-122.0805447,4088445.282,581876.3333,0
5392,36.93841658,-122.0693162,4088445.282,582876.3333,0
5393,36.93832806,-122.0580878,4088445.282,583876.3333,0
5394,36.93823847,-122.0468594,4088445.282,584876.3333,0
5395,36.93814783,-122.0356311,4088445.282,585876.3333,0
5396,36.93805612,-122.0244028,4088445.282,586876.3333,0
5397,36.93796335,-122.0131746,4088445.282,587876.3333,0
5398,36.93786952,-122.0019464,4088445.282,588876.3333,0
5399,36.93777463,-121.9907183,4088445.282,589876.3333,0
5400,36.93767868,-121.9794903,4088445.282,590876.3333,0
5401,36.93758166,-121.9682622,4088445.282,591876.3333,0
5402,36.93748359,-121.9570343,4088445.282,592876.3333,0
5403,36.93738445,-121.9458064,4088445.282,593876.3333,0
5404,36.93728426,-121.9345785,4088445.282,594876.3333,0
5405,36.937183,-121.9233508,4088445.282,595876.3333,0
5406,36.93708068,-121.912123,4088445.282,596876.3333,0
5407,36.9369773,-121.9008953,4088445.282,597876.3333,0
5408,36.93687286,-121.8896677,4088445.282,598876.3333,0
5409,36.93676735,-121.8784402,4088445.282,599876.3333,0
5410,36.93666079,-121.8672127,4088445.282,600876.3333,0
5411,36.93655317,-121.8559852,4088445.282,601876.3333,0
5412,36.93644448,-121.8447578,4088445.282,602876.3333,0
5413,36.93633473,-121.8335305,4088445.282,603876.3333,0
5414,36.93622393,-121.8223032,4088445.282,604876.3333,0
5415,36.93611206,-121.811076,4088445.282,605876.3333,0
5416,36.93599913,-121.7998489,4088445.282,606876.3333,0
5417,36.93588514,-121.7886218,4088445.282,607876.3333,0
5418,36.93577008,-121.7773948,4088445.282,608876.3333,0
5419,36.93565397,-121.7661679,4088445.282,609876.3333,0
5420,36.9355368,-121.754941,4088445.282,610876.3333,0
5421,36.93541856,-121.7437142,4088445.282,611876.3333,0
5422,36.93529927,-121.7324874,4088445.282,612876.3333,0
5423,36.93517891,-121.7212607,4088445.282,613876.3333,0
5424,36.9350575,-121.7100341,4088445.282,614876.3333,0
5425,36.93493502,-121.6988076,4088445.282,615876.3333,0
5426,36.93481148,-121.6875811,4088445.282,616876.3333,0
5427,36.93468688,-121.6763547,4088445.282,617876.3333,0
5428,36.93456122,-121.6651283,4088445.282,618876.3333,0
5429,36.9344345,-121.653902,4088445.282,619876.3333,0
5430,36.93430672,-121.6426758,4088445.282,620876.3333,0
5431,36.93417788,-121.6314497,4088445.282,621876.3333,0
5432,36.93404798,-121.6202236,4088445.282,622876.3333,0
5433,36.93391701,-121.6089976,4088445.282,623876.3333,0
5434,36.93378499,-121.5977717,4088445.282,624876.3333,0
5435,36.9336519,-121.5865459,4088445.282,625876.3333,0
5436,36.93351776,-121.5753201,4088445.282,626876.3333,0
5437,36.93338255,-121.5640944,4088445.282,627876.3333,0
5438,36.93324629,-121.5528688,4088445.282,628876.3333,0
5439,36.93310896,-121.5416432,4088445.282,629876.3333,0
5440,36.93297057,-121.5304178,4088445.282,630876.3333,0
5441,36.93283113,-121.5191924,4088445.282,631876.3333,0
5442,36.93269062,-121.5079671,4088445.282,632876.3333,0
5443,36.93254905,-121.4967418,4088445.282,633876.3333,0
5444,36.93240642,-121.4855167,4088445.282,634876.3333,0
5445,36.93226273,-121.4742916,4088445.282,635876.3333,0
5446,36.93211798,-121.4630666,4088445.282,636876.3333,0
5447,36.93197217,-121.4518417,4088445.282,637876.3333,0
5448,36.9318253,-121.4406168,4088445.282,638876.3333,0
5449,36.93167737,-121.4293921,4088445.282,639876.3333,0
5450,36.93152838,-121.4181674,4088445.282,640876.3333,0
5451,36.93137833,-121.4069428,4088445.282,641876.3333,0
5452,36.93122722,-121.3957183,4088445.282,642876.3333,0
5453,36.93107505,-121.3844938,4088445.282,643876.3333,0
5454,36.93092182,-121.3732695,4088445.282,644876.3333,0
5455,36.93076753,-121.3620453,4088445.282,645876.3333,0
5456,36.93061218,-121.3508211,4088445.282,646876.3333,0
5457,36.93045577,-121.339597,4088445.282,647876.3333,0
5458,36.9302983,-121.328373,4088445.282,648876.3333,0
5459,36.93013976,-121.3171491,4088445.282,649876.3333,0
5460,36.92998017,-121.3059253,4088445.282,650876.3333,0
5461,36.92981952,-121.2947015,4088445.282,651876.3333,0
5462,36.92965781,-121.2834779,4088445.282,652876.3333,0
5463,36.92949504,-121.2722543,4088445.282,653876.3333,0
5464,36.92933121,-121.2610309,4088445.282,654876.3333,0
5465,36.92916632,-121.2498075,4088445.282,655876.3333,0
5466,36.92900037,-121.2385842,4088445.282,656876.3333,0
5467,36.92883336,-121.227361,4088445.282,657876.3333,0
5468,36.92866529,-121.2161379,4088445.282,658876.3333,0
5469,36.92849616,-121.2049149,4088445.282,659876.3333,0
5470,36.92832597,-121.193692,4088445.282,660876.3333,0
5471,36.92815472,-121.1824692,4088445.282,661876.3333,0
5472,36.95088844,-122.7879857,4089445.282,518876.3333,0
5473,36.95086785,-122.7767541,4089445.282,519876.3333,0
5474,36.95084621,-122.7655224,4089445.282,520876.3333,0
5475,36.9508235,-122.7542907,4089445.282,521876.3333,0
5476,36.95079973,-122.7430591,4089445.282,522876.3333,0
5477,36.9507749,-122.7318275,4089445.282,523876.3333,0
5478,36.950749,-122.7205959,4089445.282,524876.3333,0
5479,36.95072205,-122.7093643,4089445.282,525876.3333,0
5480,36.95069403,-122.6981327,4089445.282,526876.3333,0
5481,36.95066495,-122.6869011,4089445.282,527876.3333,0
5482,36.95063481,-122.6756696,4089445.282,528876.3333,0
5483,36.9506036,-122.664438,4089445.282,529876.3333,0
5484,36.95057133,-122.6532065,4089445.282,530876.3333,0
5485,36.950538,-122.641975,4089445.282,531876.3333,0
5486,36.95050361,-122.6307436,4089445.282,532876.3333,0
5487,36.95046816,-122.6195121,4089445.282,533876.3333,0
5488,36.95043164,-122.6082807,4089445.282,534876.3333,0
5489,36.95039406,-122.5970492,4089445.282,535876.3333,0
5490,36.95035542,-122.5858178,4089445.282,536876.3333,0
5491,36.95031572,-122.5745865,4089445.282,537876.3333,0
5492,36.95027496,-122.5633551,4089445.282,538876.3333,0
5493,36.95023313,-122.5521238,4089445.282,539876.3333,0
5494,36.95019024,-122.5408925,4089445.282,540876.3333,0
5495,36.95014629,-122.5296612,4089445.282,541876.3333,0
5496,36.95010128,-122.5184299,4089445.282,542876.3333,0
5497,36.9500552,-122.5071987,4089445.282,543876.3333,0
5498,36.95000806,-122.4959675,4089445.282,544876.3333,0
5499,36.94995986,-122.4847363,4089445.282,545876.3333,0
5500,36.9499106,-122.4735052,4089445.282,546876.3333,0
5501,36.94986028,-122.462274,4089445.282,547876.3333,0
5502,36.94980889,-122.4510429,4089445.282,548876.3333,0
5503,36.94975644,-122.4398119,4089445.282,549876.3333,0
5504,36.94970293,-122.4285808,4089445.282,550876.3333,0
5505,36.94964836,-122.4173498,4089445.282,551876.3333,0
5506,36.94959273,-122.4061188,4089445.282,552876.3333,0
5507,36.94953603,-122.3948879,4089445.282,553876.3333,0
5508,36.94947827,-122.383657,4089445.282,554876.3333,0
5509,36.94941945,-122.3724261,4089445.282,555876.3333,0
5510,36.94935957,-122.3611952,4089445.282,556876.3333,0
5511,36.94929863,-122.3499644,4089445.282,557876.3333,0
5512,36.94923662,-122.3387336,4089445.282,558876.3333,0
5513,36.94917355,-122.3275029,4089445.282,559876.3333,0
5514,36.94910942,-122.3162722,4089445.282,560876.3333,0
5515,36.94904423,-122.3050415,4089445.282,561876.3333,0
5516,36.94897798,-122.2938109,4089445.282,562876.3333,0
5517,36.94891066,-122.2825803,4089445.282,563876.3333,0
5518,36.94884228,-122.2713497,4089445.282,564876.3333,0
5519,36.94877284,-122.2601192,4089445.282,565876.3333,0
5520,36.94870234,-122.2488887,4089445.282,566876.3333,0
5521,36.94863078,-122.2376582,4089445.282,567876.3333,0
5522,36.94855815,-122.2264278,4089445.282,568876.3333,0
5523,36.94848446,-122.2151974,4089445.282,569876.3333,0
5524,36.94840972,-122.2039671,4089445.282,570876.3333,0
5525,36.9483339,-122.1927368,4089445.282,571876.3333,0
5526,36.94825703,-122.1815066,4089445.282,572876.3333,0
5527,36.9481791,-122.1702764,4089445.282,573876.3333,0
5528,36.9481001,-122.1590462,4089445.282,574876.3333,0
5529,36.94802004,-122.1478161,4089445.282,575876.3333,0
5530,36.94793892,-122.136586,4089445.282,576876.3333,0
5531,36.94785674,-122.125356,4089445.282,577876.3333,0
5532,36.9477735,-122.114126,4089445.282,578876.3333,0
5533,36.94768919,-122.1028961,4089445.282,579876.3333,0
5534,36.94760382,-122.0916662,4089445.282,580876.3333,0
5535,36.9475174,-122.0804364,4089445.282,581876.3333,0
5536,36.9474299,-122.0692066,4089445.282,582876.3333,0
5537,36.94734135,-122.0579768,4089445.282,583876.3333,0
5538,36.94725174,-122.0467471,4089445.282,584876.3333,0
5539,36.94716106,-122.0355175,4089445.282,585876.3333,0
5540,36.94706933,-122.0242879,4089445.282,586876.3333,0
5541,36.94697653,-122.0130584,4089445.282,587876.3333,0
5542,36.94688267,-122.0018289,4089445.282,588876.3333,0
5543,36.94678775,-121.9905994,4089445.282,589876.3333,0
5544,36.94669176,-121.97937,4089445.282,590876.3333,0
5545,36.94659472,-121.9681407,4089445.282,591876.3333,0
5546,36.94649661,-121.9569114,4089445.282,592876.3333,0
5547,36.94639744,-121.9456822,4089445.282,593876.3333,0
5548,36.94629721,-121.934453,4089445.282,594876.3333,0
5549,36.94619592,-121.9232239,4089445.282,595876.3333,0
5550,36.94609357,-121.9119949,4089445.282,596876.3333,0
5551,36.94599015,-121.9007659,4089445.282,597876.3333,0
5552,36.94588568,-121.8895369,4089445.282,598876.3333,0
5553,36.94578014,-121.878308,4089445.282,599876.3333,0
5554,36.94567354,-121.8670792,4089445.282,600876.3333,0
5555,36.94556588,-121.8558505,4089445.282,601876.3333,0
5556,36.94545716,-121.8446218,4089445.282,602876.3333,0
5557,36.94534738,-121.8333931,4089445.282,603876.3333,0
5558,36.94523654,-121.8221645,4089445.282,604876.3333,0
5559,36.94512463,-121.810936,4089445.282,605876.3333,0
5560,36.94501166,-121.7997075,4089445.282,606876.3333,0
5561,36.94489764,-121.7884791,4089445.282,607876.3333,0
5562,36.94478255,-121.7772508,4089445.282,608876.3333,0
5563,36.9446664,-121.7660225,4089445.282,609876.3333,0
5564,36.94454918,-121.7547943,4089445.282,610876.3333,0
5565,36.94443091,-121.7435662,4089445.282,611876.3333,0
5566,36.94431158,-121.7323381,4089445.282,612876.3333,0
5567,36.94419118,-121.7211101,4089445.282,613876.3333,0
5568,36.94406973,-121.7098822,4089445.282,614876.3333,0
5569,36.94394721,-121.6986543,4089445.282,615876.3333,0
5570,36.94382363,-121.6874265,4089445.282,616876.3333,0
5571,36.94369899,-121.6761987,4089445.282,617876.3333,0
5572,36.94357329,-121.6649711,4089445.282,618876.3333,0
5573,36.94344653,-121.6537435,4089445.282,619876.3333,0
5574,36.94331871,-121.642516,4089445.282,620876.3333,0
5575,36.94318982,-121.6312885,4089445.282,621876.3333,0
5576,36.94305988,-121.6200611,4089445.282,622876.3333,0
