lat,lon,population
-23.45416667,-46.85416667,5
-23.45416667,-46.84583333,7
-23.45416667,-46.8375,11
-23.45416667,-46.82916667,19
-23.45416667,-46.82083333,13
-23.45416667,-46.8125,13
-23.45416667,-46.80416667,158
-23.45416667,-46.79583333,44
-23.45416667,-46.7875,51
-23.45416667,-46.77916667,285
-23.45416667,-46.77083333,0
-23.45416667,-46.7625,0
-23.45416667,-46.75416667,4322
-23.45416667,-46.74583333,4827
-23.45416667,-46.7375,5146
-23.45416667,-46.72916667,3612
-23.45416667,-46.72083333,3474
-23.45416667,-46.7125,11924
-23.45416667,-46.70416667,8411
-23.45416667,-46.69583333,11690
-23.45416667,-46.6875,57
-23.45416667,-46.67916667,10880
-23.45416667,-46.67083333,7211
-23.45416667,-46.6625,5422
-23.45416667,-46.65416667,0
-23.45416667,-46.64583333,3189
-23.45416667,-46.6375,413
-23.45416667,-46.62916667,5553
-23.45416667,-46.62083333,4397
-23.45416667,-46.6125,5136
-23.45416667,-46.60416667,5423
-23.45416667,-46.59583333,7893
-23.45416667,-46.5875,7199
-23.45416667,-46.57916667,9821
-23.45416667,-46.57083333,12824
-23.45416667,-46.5625,11367
-23.45416667,-46.55416667,6482
-23.45416667,-46.54583333,8579
-23.45416667,-46.5375,12869
-23.45416667,-46.52916667,12869
-23.45416667,-46.52083333,9437
-23.45416667,-46.5125,11796
-23.45416667,-46.50416667,12869
-23.45416667,-46.49583333,8579
-23.45416667,-46.4875,4607
-23.45416667,-46.47916667,3813
-23.45416667,-46.47083333,7626
-23.45416667,-46.4625,10486
-23.45416667,-46.45416667,4495
-23.45416667,-46.44583333,1675
-23.45416667,-46.4375,3797
-23.45416667,-46.42916667,1911
-23.45416667,-46.42083333,7147
-23.45416667,-46.4125,8237
-23.45416667,-46.40416667,7424
-23.45416667,-46.39583333,5663
-23.45416667,-46.3875,362
-23.45416667,-46.37916667,1207
-23.45416667,-46.37083333,966
-23.45416667,-46.3625,1529
-23.45416667,-46.35416667,5810
-23.45416667,-46.34583333,5060
-23.45416667,-46.3375,1866
-23.45416667,-46.32916667,2766
-23.45416667,-46.32083333,2012
-23.45416667,-46.3125,1581
-23.45416667,-46.30416667,282
-23.45416667,-46.29583333,241
-23.45416667,-46.2875,240
-23.45416667,-46.27916667,201
-23.45416667,-46.27083333,39
-23.45416667,-46.2625,14
-23.45416667,-46.25416667,42
-23.45416667,-46.24583333,18
-23.45416667,-46.2375,50
-23.45416667,-46.22916667,6
-23.45416667,-46.22083333,4
-23.45416667,-46.2125,4
-23.45416667,-46.20416667,148
-23.45416667,-46.19583333,20
-23.45416667,-46.1875,17
-23.45416667,-46.17916667,22
-23.45416667,-46.17083333,61
-23.45416667,-46.1625,5
-23.45416667,-46.15416667,6
-23.45416667,-46.14583333,5
-23.45416667,-46.1375,18
-23.45416667,-46.12916667,6
-23.45416667,-46.12083333,14
-23.45416667,-46.1125,11
-23.4625,-46.97916667,18
-23.4625,-46.97083333,21
-23.4625,-46.9625,17
-23.4625,-46.95416667,15
-23.4625,-46.94583333,50
-23.4625,-46.9375,31
-23.4625,-46.92916667,38
-23.4625,-46.92083333,39
-23.4625,-46.9125,94
-23.4625,-46.90416667,59
-23.4625,-46.89583333,513
-23.4625,-46.8875,1685
-23.4625,-46.87916667,2362
-23.4625,-46.87083333,2763
-23.4625,-46.8625,496
-23.4625,-46.85416667,228
-23.4625,-46.84583333,97
-23.4625,-46.8375,161
-23.4625,-46.82916667,141
-23.4625,-46.82083333,129
-23.4625,-46.8125,36
-23.4625,-46.80416667,10
-23.4625,-46.79583333,7
-23.4625,-46.7875,13
-23.4625,-46.77916667,912
-23.4625,-46.77083333,2
-23.4625,-46.7625,0
-23.4625,-46.75416667,0
-23.4625,-46.74583333,1300
-23.4625,-46.7375,611
-23.4625,-46.72916667,50
-23.4625,-46.72083333,3020
-23.4625,-46.7125,0
-23.4625,-46.70416667,7895
-23.4625,-46.69583333,8918
-23.4625,-46.6875,11423
-23.4625,-46.67916667,12117
-23.4625,-46.67083333,10149
-23.4625,-46.6625,11254
-23.4625,-46.65416667,10033
-23.4625,-46.64583333,1187
-23.4625,-46.6375,217
-23.4625,-46.62916667,3843
-23.4625,-46.62083333,4859
-23.4625,-46.6125,3534
-23.4625,-46.60416667,5358
-23.4625,-46.59583333,5890
-23.4625,-46.5875,5860
-23.4625,-46.57916667,12117
-23.4625,-46.57083333,13126
-23.4625,-46.5625,10724
-23.4625,-46.55416667,8665
-23.4625,-46.54583333,7880
-23.4625,-46.5375,10724
-23.4625,-46.52916667,13512
-23.4625,-46.52083333,11153
-23.4625,-46.5125,12869
-23.4625,-46.50416667,18230
-23.4625,-46.49583333,9532
-23.4625,-46.4875,5719
-23.4625,-46.47916667,3813
-23.4625,-46.47083333,5362
-23.4625,-46.4625,6686
-23.4625,-46.45416667,2221
-23.4625,-46.44583333,1003
-23.4625,-46.4375,4442
-23.4625,-46.42916667,8192
-23.4625,-46.42083333,7029
-23.4625,-46.4125,7339
-23.4625,-46.40416667,5570
-23.4625,-46.39583333,6246
-23.4625,-46.3875,3621
-23.4625,-46.37916667,2096
-23.4625,-46.37083333,589
-23.4625,-46.3625,483
-23.4625,-46.35416667,3165
-23.4625,-46.34583333,2682
-23.4625,-46.3375,1448
-23.4625,-46.32916667,3867
-23.4625,-46.32083333,5346
-23.4625,-46.3125,2378
-23.4625,-46.30416667,769
-23.4625,-46.29583333,567
-23.4625,-46.2875,1859
-23.4625,-46.27916667,1677
-23.4625,-46.27083333,18
-23.4625,-46.2625,13
-23.4625,-46.25416667,76
-23.4625,-46.24583333,47
-23.4625,-46.2375,3
-23.4625,-46.22916667,8
-23.4625,-46.22083333,1
-23.4625,-46.2125,1
-23.4625,-46.20416667,0
-23.4625,-46.19583333,26
-23.4625,-46.1875,1
-23.4625,-46.17916667,31
-23.4625,-46.17083333,18
-23.4625,-46.1625,0
-23.4625,-46.15416667,13
-23.4625,-46.14583333,2
-23.4625,-46.1375,2
-23.4625,-46.12916667,13
-23.4625,-46.12083333,14
-23.4625,-46.1125,11
-23.47083333,-46.97916667,29
-23.47083333,-46.97083333,21
-23.47083333,-46.9625,18
-23.47083333,-46.95416667,18
-23.47083333,-46.94583333,69
-23.47083333,-46.9375,38
-23.47083333,-46.92916667,34
-23.47083333,-46.92083333,31
-23.47083333,-46.9125,128
-23.47083333,-46.90416667,3584
-23.47083333,-46.89583333,1776
-23.47083333,-46.8875,1361
-23.47083333,-46.87916667,1028
-23.47083333,-46.87083333,2264
-23.47083333,-46.8625,1942
-23.47083333,-46.85416667,1159
-23.47083333,-46.84583333,3719
-23.47083333,-46.8375,599
-23.47083333,-46.82916667,489
-23.47083333,-46.82083333,290
-23.47083333,-46.8125,324
-23.47083333,-46.80416667,766
-23.47083333,-46.79583333,460
-23.47083333,-46.7875,299
-23.47083333,-46.77916667,535
-23.47083333,-46.77083333,3
-23.47083333,-46.7625,8
-23.47083333,-46.75416667,1750
-23.47083333,-46.74583333,12117
-23.47083333,-46.7375,1386
-23.47083333,-46.72916667,1004
-23.47083333,-46.72083333,8782
-23.47083333,-46.7125,8534
-23.47083333,-46.70416667,6923
-23.47083333,-46.69583333,9817
-23.47083333,-46.6875,6923
-23.47083333,-46.67916667,8824
-23.47083333,-46.67083333,13530
-23.47083333,-46.6625,12104
-23.47083333,-46.65416667,10602
-23.47083333,-46.64583333,9984
-23.47083333,-46.6375,10106
-23.47083333,-46.62916667,9365
-23.47083333,-46.62083333,2708
-23.47083333,-46.6125,4288
-23.47083333,-46.60416667,7182
-23.47083333,-46.59583333,7662
-23.47083333,-46.5875,13833
-23.47083333,-46.57916667,8078
-23.47083333,-46.57083333,8785
-23.47083333,-46.5625,22992
-23.47083333,-46.55416667,10080
-23.47083333,-46.54583333,9437
-23.47083333,-46.5375,11153
-23.47083333,-46.52916667,12869
-23.47083333,-46.52083333,18230
-23.47083333,-46.5125,16796
-23.47083333,-46.50416667,16086
-23.47083333,-46.49583333,7626
-23.47083333,-46.4875,1630
-23.47083333,-46.47916667,1665
-23.47083333,-46.47083333,2309
-23.47083333,-46.4625,2309
-23.47083333,-46.45416667,2273
-23.47083333,-46.44583333,2146
-23.47083333,-46.4375,2293
-23.47083333,-46.42916667,2117
-23.47083333,-46.42083333,1216
-23.47083333,-46.4125,226
-23.47083333,-46.40416667,2607
-23.47083333,-46.39583333,5193
-23.47083333,-46.3875,7553
-23.47083333,-46.37916667,443
-23.47083333,-46.37083333,443
-23.47083333,-46.3625,427
-23.47083333,-46.35416667,11937
-23.47083333,-46.34583333,10437
-23.47083333,-46.3375,1554
-23.47083333,-46.32916667,3173
-23.47083333,-46.32083333,5873
-23.47083333,-46.3125,1344
-23.47083333,-46.30416667,3157
-23.47083333,-46.29583333,1119
-23.47083333,-46.2875,2800
-23.47083333,-46.27916667,32
-23.47083333,-46.27083333,18
-23.47083333,-46.2625,23
-23.47083333,-46.25416667,1281
-23.47083333,-46.24583333,135
-23.47083333,-46.2375,11
-23.47083333,-46.22916667,9
-23.47083333,-46.22083333,6
-23.47083333,-46.2125,1
-23.47083333,-46.20416667,1
-23.47083333,-46.19583333,2
-23.47083333,-46.1875,2
-23.47083333,-46.17916667,2
-23.47083333,-46.17083333,2
-23.47083333,-46.1625,2
-23.47083333,-46.15416667,2
-23.47083333,-46.14583333,15
-23.47083333,-46.1375,6
-23.47083333,-46.12916667,101
-23.47083333,-46.12083333,37
-23.47083333,-46.1125,29
-23.47916667,-46.97916667,39
-23.47916667,-46.97083333,27
-23.47916667,-46.9625,22
-23.47916667,-46.95416667,25
-23.47916667,-46.94583333,41
-23.47916667,-46.9375,44
-23.47916667,-46.92916667,96
-23.47916667,-46.92083333,168
-23.47916667,-46.9125,579
-23.47916667,-46.90416667,872
-23.47916667,-46.89583333,8277
-23.47916667,-46.8875,5574
-23.47916667,-46.87916667,3240
-23.47916667,-46.87083333,258
-23.47916667,-46.8625,2124
-23.47916667,-46.85416667,2251
-23.47916667,-46.84583333,766
-23.47916667,-46.8375,746
-23.47916667,-46.82916667,851
-23.47916667,-46.82083333,746
-23.47916667,-46.8125,578
-23.47916667,-46.80416667,1120
-23.47916667,-46.79583333,1254
-23.47916667,-46.7875,1461
-23.47916667,-46.77916667,2500
-23.47916667,-46.77083333,1338
-23.47916667,-46.7625,5482
-23.47916667,-46.75416667,13631
-23.47916667,-46.74583333,7776
-23.47916667,-46.7375,10097
-23.47916667,-46.72916667,3719
-23.47916667,-46.72083333,8785
-23.47916667,-46.7125,7768
-23.47916667,-46.70416667,8218
-23.47916667,-46.69583333,8182
-23.47916667,-46.6875,8594
-23.47916667,-46.67916667,10470
-23.47916667,-46.67083333,12723
-23.47916667,-46.6625,8731
-23.47916667,-46.65416667,7997
-23.47916667,-46.64583333,10607
-23.47916667,-46.6375,9330
-23.47916667,-46.62916667,9330
-23.47916667,-46.62083333,6484
-23.47916667,-46.6125,9088
-23.47916667,-46.60416667,14540
-23.47916667,-46.59583333,14540
-23.47916667,-46.5875,10223
-23.47916667,-46.57916667,10337
-23.47916667,-46.57083333,8598
-23.47916667,-46.5625,9088
-23.47916667,-46.55416667,19324
-23.47916667,-46.54583333,13512
-23.47916667,-46.5375,13512
-23.47916667,-46.52916667,18230
-23.47916667,-46.52083333,1257
-23.47916667,-46.5125,56
-23.47916667,-46.50416667,11
-23.47916667,-46.49583333,2800
-23.47916667,-46.4875,758
-23.47916667,-46.47916667,124
-23.47916667,-46.47083333,455
-23.47916667,-46.4625,323
-23.47916667,-46.45416667,95
-23.47916667,-46.44583333,103
-23.47916667,-46.4375,1283
-23.47916667,-46.42916667,5800
-23.47916667,-46.42083333,8690
-23.47916667,-46.4125,1610
-23.47916667,-46.40416667,1227
-23.47916667,-46.39583333,5089
-23.47916667,-46.3875,5861
-23.47916667,-46.37916667,4039
-23.47916667,-46.37083333,4780
-23.47916667,-46.3625,5190
-23.47916667,-46.35416667,15808
-23.47916667,-46.34583333,2766
-23.47916667,-46.3375,1027
-23.47916667,-46.32916667,390
-23.47916667,-46.32083333,621
-23.47916667,-46.3125,358
-23.47916667,-46.30416667,1142
-23.47916667,-46.29583333,723
-23.47916667,-46.2875,1144
-23.47916667,-46.27916667,1703
-23.47916667,-46.27083333,16
-23.47916667,-46.2625,1435
-23.47916667,-46.25416667,156
-23.47916667,-46.24583333,104
-23.47916667,-46.2375,47
-23.47916667,-46.22916667,45
-23.47916667,-46.22083333,11
-23.47916667,-46.2125,9
-23.47916667,-46.20416667,3
-23.47916667,-46.19583333,3
-23.47916667,-46.1875,3
-23.47916667,-46.17916667,2
-23.47916667,-46.17083333,2
-23.47916667,-46.1625,2
-23.47916667,-46.15416667,3
-23.47916667,-46.14583333,25
-23.47916667,-46.1375,7371
-23.47916667,-46.12916667,1167
-23.47916667,-46.12083333,53
-23.47916667,-46.1125,2
-23.4875,-46.97916667,39
-23.4875,-46.97083333,184
-23.4875,-46.9625,828
-23.4875,-46.95416667,123
-23.4875,-46.94583333,45
-23.4875,-46.9375,226
-23.4875,-46.92916667,258
-23.4875,-46.92083333,573
-23.4875,-46.9125,565
-23.4875,-46.90416667,752
-23.4875,-46.89583333,1383
-23.4875,-46.8875,9098
-23.4875,-46.87916667,4635
-23.4875,-46.87083333,951
-23.4875,-46.8625,232
-23.4875,-46.85416667,2787
-23.4875,-46.84583333,2694
-23.4875,-46.8375,3066
-23.4875,-46.82916667,2927
-23.4875,-46.82083333,418
-23.4875,-46.8125,5192
-23.4875,-46.80416667,8293
-23.4875,-46.79583333,4146
-23.4875,-46.7875,5232
-23.4875,-46.77916667,1681
-23.4875,-46.77083333,2518
-23.4875,-46.7625,10223
-23.4875,-46.75416667,12155
-23.4875,-46.74583333,7582
-23.4875,-46.7375,12117
-23.4875,-46.72916667,13530
-23.4875,-46.72083333,9088
-23.4875,-46.7125,7619
-23.4875,-46.70416667,7419
-23.4875,-46.69583333,8406
-23.4875,-46.6875,8028
-23.4875,-46.67916667,8261
-23.4875,-46.67083333,10602
-23.4875,-46.6625,9629
-23.4875,-46.65416667,8308
-23.4875,-46.64583333,6522
-23.4875,-46.6375,6122
-23.4875,-46.62916667,15752
-23.4875,-46.62083333,8326
-23.4875,-46.6125,9088
-23.4875,-46.60416667,14540
-23.4875,-46.59583333,8722
-23.4875,-46.5875,9687
-23.4875,-46.57916667,10823
-23.4875,-46.57083333,10159
-23.4875,-46.5625,6475
-23.4875,-46.55416667,22306
-23.4875,-46.54583333,20054
-23.4875,-46.5375,14140
-23.4875,-46.52916667,22
-23.4875,-46.52083333,8
-23.4875,-46.5125,5
-23.4875,-46.50416667,3570
-23.4875,-46.49583333,6267
-23.4875,-46.4875,10056
-23.4875,-46.47916667,4542
-23.4875,-46.47083333,8305
-23.4875,-46.4625,9634
-23.4875,-46.45416667,2903
-23.4875,-46.44583333,3786
-23.4875,-46.4375,4544
-23.4875,-46.42916667,7883
-23.4875,-46.42083333,10472
-23.4875,-46.4125,9054
-23.4875,-46.40416667,984
-23.4875,-46.39583333,8766
-23.4875,-46.3875,8119
-23.4875,-46.37916667,12622
-23.4875,-46.37083333,7451
-23.4875,-46.3625,8941
-23.4875,-46.35416667,5175
-23.4875,-46.34583333,12919
-23.4875,-46.3375,2700
-23.4875,-46.32916667,726
-23.4875,-46.32083333,232
-23.4875,-46.3125,2364
-23.4875,-46.30416667,3482
-23.4875,-46.29583333,46247
-23.4875,-46.2875,3836
-23.4875,-46.27916667,892
-23.4875,-46.27083333,430
-23.4875,-46.2625,85
-23.4875,-46.25416667,39
-23.4875,-46.24583333,16
-23.4875,-46.2375,4
-23.4875,-46.22916667,15
-23.4875,-46.22083333,16
-23.4875,-46.2125,16
-23.4875,-46.20416667,15
-23.4875,-46.19583333,63
-23.4875,-46.1875,49
-23.4875,-46.17916667,46
-23.4875,-46.17083333,55
-23.4875,-46.1625,35
-23.4875,-46.15416667,6
-23.4875,-46.14583333,135
-23.4875,-46.1375,503
-23.4875,-46.12916667,915
-23.4875,-46.12083333,30
-23.4875,-46.1125,0
-23.49583333,-46.97916667,57
-23.49583333,-46.97083333,1232
-23.49583333,-46.9625,521
-23.49583333,-46.95416667,1844
-23.49583333,-46.94583333,13
-23.49583333,-46.9375,16
-23.49583333,-46.92916667,52
-23.49583333,-46.92083333,127
-23.49583333,-46.9125,166
-23.49583333,-46.90416667,217
-23.49583333,-46.89583333,2803
-23.49583333,-46.8875,2051
-23.49583333,-46.87916667,5017
-23.49583333,-46.87083333,2323
-23.49583333,-46.8625,1812
-23.49583333,-46.85416667,2787
-23.49583333,-46.84583333,3205
-23.49583333,-46.8375,2787
-23.49583333,-46.82916667,2137
-23.49583333,-46.82083333,2276
-23.49583333,-46.8125,4206
-23.49583333,-46.80416667,11252
-23.49583333,-46.79583333,11002
-23.49583333,-46.7875,7832
-23.49583333,-46.77916667,5166
-23.49583333,-46.77083333,5978
-23.49583333,-46.7625,9078
-23.49583333,-46.75416667,13291
-23.49583333,-46.74583333,9496
-23.49583333,-46.7375,5566
-23.49583333,-46.72916667,15562
-23.49583333,-46.72083333,9088
-23.49583333,-46.7125,5693
-23.49583333,-46.70416667,8249
-23.49583333,-46.69583333,4594
-23.49583333,-46.6875,8467
-23.49583333,-46.67916667,11486
-23.49583333,-46.67083333,9197
-23.49583333,-46.6625,7965
-23.49583333,-46.65416667,8470
-23.49583333,-46.64583333,7353
-23.49583333,-46.6375,7775
-23.49583333,-46.62916667,8592
-23.49583333,-46.62083333,6929
-23.49583333,-46.6125,14767
-23.49583333,-46.60416667,7156
-23.49583333,-46.59583333,8980
-23.49583333,-46.5875,6797
-23.49583333,-46.57916667,8850
-23.49583333,-46.57083333,5453
-23.49583333,-46.5625,10223
-23.49583333,-46.55416667,27625
-23.49583333,-46.54583333,17228
-23.49583333,-46.5375,31
-23.49583333,-46.52916667,4225
-23.49583333,-46.52083333,1415
-23.49583333,-46.5125,4418
-23.49583333,-46.50416667,8189
-23.49583333,-46.49583333,8995
-23.49583333,-46.4875,7325
-23.49583333,-46.47916667,8073
-23.49583333,-46.47083333,6994
-23.49583333,-46.4625,6086
-23.49583333,-46.45416667,4859
-23.49583333,-46.44583333,5895
-23.49583333,-46.4375,5301
-23.49583333,-46.42916667,6397
-23.49583333,-46.42083333,6391
-23.49583333,-46.4125,9444
-23.49583333,-46.40416667,5972
-23.49583333,-46.39583333,6413
-23.49583333,-46.3875,8556
-23.49583333,-46.37916667,9134
-23.49583333,-46.37083333,1019
-23.49583333,-46.3625,6353
-23.49583333,-46.35416667,8419
-23.49583333,-46.34583333,4992
-23.49583333,-46.3375,3064
-23.49583333,-46.32916667,760
-23.49583333,-46.32083333,5255
-23.49583333,-46.3125,5434
-23.49583333,-46.30416667,4760
-23.49583333,-46.29583333,1391
-23.49583333,-46.2875,11966
-23.49583333,-46.27916667,14966
-23.49583333,-46.27083333,6999
-23.49583333,-46.2625,38
-23.49583333,-46.25416667,31
-23.49583333,-46.24583333,8
-23.49583333,-46.2375,3
-23.49583333,-46.22916667,7
-23.49583333,-46.22083333,62
-23.49583333,-46.2125,83
-23.49583333,-46.20416667,117
-23.49583333,-46.19583333,94
-23.49583333,-46.1875,2117
-23.49583333,-46.17916667,3956
-23.49583333,-46.17083333,208
-23.49583333,-46.1625,112
-23.49583333,-46.15416667,834
-23.49583333,-46.14583333,991
-23.49583333,-46.1375,288
-23.49583333,-46.12916667,216
-23.49583333,-46.12083333,31
-23.49583333,-46.1125,3
-23.50416667,-46.97916667,86
-23.50416667,-46.97083333,109
-23.50416667,-46.9625,259
-23.50416667,-46.95416667,6
-23.50416667,-46.94583333,5
-23.50416667,-46.9375,19
-23.50416667,-46.92916667,1277
-23.50416667,-46.92083333,1119
-23.50416667,-46.9125,209
-23.50416667,-46.90416667,334
-23.50416667,-46.89583333,4181
-23.50416667,-46.8875,5791
-23.50416667,-46.87916667,5017
-23.50416667,-46.87083333,4645
-23.50416667,-46.8625,4973
-23.50416667,-46.85416667,5457
-23.50416667,-46.84583333,5574
-23.50416667,-46.8375,5574
-23.50416667,-46.82916667,5574
-23.50416667,-46.82083333,2787
-23.50416667,-46.8125,7989
-23.50416667,-46.80416667,9326
-23.50416667,-46.79583333,11727
-23.50416667,-46.7875,13138
-23.50416667,-46.77916667,12621
-23.50416667,-46.77083333,12400
-23.50416667,-46.7625,14767
-23.50416667,-46.75416667,17175
-23.50416667,-46.74583333,13631
-23.50416667,-46.7375,13631
-23.50416667,-46.72916667,10905
-23.50416667,-46.72083333,18914
-23.50416667,-46.7125,11780
-23.50416667,-46.70416667,12199
-23.50416667,-46.69583333,13026
-23.50416667,-46.6875,14136
-23.50416667,-46.67916667,9895
-23.50416667,-46.67083333,12369
-23.50416667,-46.6625,5566
-23.50416667,-46.65416667,5856
-23.50416667,-46.64583333,6058
-23.50416667,-46.6375,6588
-23.50416667,-46.62916667,11927
-23.50416667,-46.62083333,17175
-23.50416667,-46.6125,15903
-23.50416667,-46.60416667,8557
-23.50416667,-46.59583333,8179
-23.50416667,-46.5875,6144
-23.50416667,-46.57916667,8356
-23.50416667,-46.57083333,13631
-23.50416667,-46.5625,16358
-23.50416667,-46.55416667,20155
-23.50416667,-46.54583333,6881
-23.50416667,-46.5375,8030
-23.50416667,-46.52916667,9019
-23.50416667,-46.52083333,9834
-23.50416667,-46.5125,10635
-23.50416667,-46.50416667,10367
-23.50416667,-46.49583333,7136
-23.50416667,-46.4875,6717
-23.50416667,-46.47916667,6674
-23.50416667,-46.47083333,7105
-23.50416667,-46.4625,8416
-23.50416667,-46.45416667,5885
-23.50416667,-46.44583333,6157
-23.50416667,-46.4375,8886
-23.50416667,-46.42916667,6847
-23.50416667,-46.42083333,6491
-23.50416667,-46.4125,10576
-23.50416667,-46.40416667,8336
-23.50416667,-46.39583333,7619
-23.50416667,-46.3875,9269
-23.50416667,-46.37916667,9355
-23.50416667,-46.37083333,11870
-23.50416667,-46.3625,6172
-23.50416667,-46.35416667,4878
-23.50416667,-46.34583333,7898
-23.50416667,-46.3375,4992
-23.50416667,-46.32916667,1120
-23.50416667,-46.32083333,1765
-23.50416667,-46.3125,3520
-23.50416667,-46.30416667,4449
-23.50416667,-46.29583333,4366
-23.50416667,-46.2875,3010
-23.50416667,-46.27916667,69
-23.50416667,-46.27083333,29
-23.50416667,-46.2625,8
-23.50416667,-46.25416667,8
-23.50416667,-46.24583333,9
-23.50416667,-46.2375,22
-23.50416667,-46.22916667,20
-23.50416667,-46.22083333,195
-23.50416667,-46.2125,186
-23.50416667,-46.20416667,194
-23.50416667,-46.19583333,1666
-23.50416667,-46.1875,987
-23.50416667,-46.17916667,1347
-23.50416667,-46.17083333,579
-23.50416667,-46.1625,854
-23.50416667,-46.15416667,2543
-23.50416667,-46.14583333,6061
-23.50416667,-46.1375,223
-23.50416667,-46.12916667,23
-23.50416667,-46.12083333,41
-23.50416667,-46.1125,4
-23.5125,-46.97916667,389
-23.5125,-46.97083333,778
-23.5125,-46.9625,648
-23.5125,-46.95416667,269
-23.5125,-46.94583333,276
-23.5125,-46.9375,476
-23.5125,-46.92916667,232
-23.5125,-46.92083333,1810
-23.5125,-46.9125,1647
-23.5125,-46.90416667,2084
-23.5125,-46.89583333,6702
-23.5125,-46.8875,3700
-23.5125,-46.87916667,2864
-23.5125,-46.87083333,4181
-23.5125,-46.8625,2927
-23.5125,-46.85416667,2848
-23.5125,-46.84583333,2732
-23.5125,-46.8375,11979
-23.5125,-46.82916667,2987
-23.5125,-46.82083333,4088
-23.5125,-46.8125,5203
-23.5125,-46.80416667,10081
-23.5125,-46.79583333,14023
-23.5125,-46.7875,12547
-23.5125,-46.77916667,15171
-23.5125,-46.77083333,7135
-23.5125,-46.7625,8153
-23.5125,-46.75416667,7043
-23.5125,-46.74583333,10905
-23.5125,-46.7375,16358
-23.5125,-46.72916667,18681
-23.5125,-46.72083333,18554
-23.5125,-46.7125,13601
-23.5125,-46.70416667,13879
-23.5125,-46.69583333,15091
-23.5125,-46.6875,13712
-23.5125,-46.67916667,18294
-23.5125,-46.67083333,18882
-23.5125,-46.6625,17924
-23.5125,-46.65416667,18216
-23.5125,-46.64583333,18970
-23.5125,-46.6375,17834
-23.5125,-46.62916667,17891
-23.5125,-46.62083333,9542
-23.5125,-46.6125,7952
-23.5125,-46.60416667,6134
-23.5125,-46.59583333,5680
-23.5125,-46.5875,6708
-23.5125,-46.57916667,16358
-23.5125,-46.57083333,10223
-23.5125,-46.5625,6816
-23.5125,-46.55416667,9883
-23.5125,-46.54583333,15146
-23.5125,-46.5375,6058
-23.5125,-46.52916667,6098
-23.5125,-46.52083333,6807
-23.5125,-46.5125,10981
-23.5125,-46.50416667,16913
-23.5125,-46.49583333,8381
-23.5125,-46.4875,7289
-23.5125,-46.47916667,9003
-23.5125,-46.47083333,10261
-23.5125,-46.4625,9246
-23.5125,-46.45416667,8638
-23.5125,-46.44583333,8579
-23.5125,-46.4375,9549
-23.5125,-46.42916667,8933
-23.5125,-46.42083333,8387
-23.5125,-46.4125,9624
-23.5125,-46.40416667,10012
-23.5125,-46.39583333,9464
-23.5125,-46.3875,10497
-23.5125,-46.37916667,11383
-23.5125,-46.37083333,7653
-23.5125,-46.3625,9290
-23.5125,-46.35416667,4231
-23.5125,-46.34583333,3508
-23.5125,-46.3375,3702
-23.5125,-46.32916667,1655
-23.5125,-46.32083333,165
-23.5125,-46.3125,697
-23.5125,-46.30416667,952
-23.5125,-46.29583333,6105
-23.5125,-46.2875,24321
-23.5125,-46.27916667,59
-23.5125,-46.27083333,32
-23.5125,-46.2625,9
-23.5125,-46.25416667,10
-23.5125,-46.24583333,9
-23.5125,-46.2375,2
-23.5125,-46.22916667,60
-23.5125,-46.22083333,182
-23.5125,-46.2125,833
-23.5125,-46.20416667,2057
-23.5125,-46.19583333,2136
-23.5125,-46.1875,2765
-23.5125,-46.17916667,4309
-23.5125,-46.17083333,568
-23.5125,-46.1625,549
-23.5125,-46.15416667,1149
-23.5125,-46.14583333,2928
-23.5125,-46.1375,2391
-23.5125,-46.12916667,719
-23.5125,-46.12083333,26
-23.5125,-46.1125,13
-23.52083333,-46.97916667,421
-23.52083333,-46.97083333,908
-23.52083333,-46.9625,583
-23.52083333,-46.95416667,566
-23.52083333,-46.94583333,1037
-23.52083333,-46.9375,1297
-23.52083333,-46.92916667,3318
-23.52083333,-46.92083333,2986
-23.52083333,-46.9125,3359
-23.52083333,-46.90416667,15919
-23.52083333,-46.89583333,1777
-23.52083333,-46.8875,3019
-23.52083333,-46.87916667,293
-23.52083333,-46.87083333,443
-23.52083333,-46.8625,4506
-23.52083333,-46.85416667,19728
-23.52083333,-46.84583333,19728
-23.52083333,-46.8375,21202
-23.52083333,-46.82916667,15531
-23.52083333,-46.82083333,3760
-23.52083333,-46.8125,7381
-23.52083333,-46.80416667,7522
-23.52083333,-46.79583333,6460
-23.52083333,-46.7875,16227
-23.52083333,-46.77916667,17492
-23.52083333,-46.77083333,16514
-23.52083333,-46.7625,15109
-23.52083333,-46.75416667,10318
-23.52083333,-46.74583333,17367
-23.52083333,-46.7375,17872
-23.52083333,-46.72916667,14927
-23.52083333,-46.72083333,18175
-23.52083333,-46.7125,18175
-23.52083333,-46.70416667,17948
-23.52083333,-46.69583333,15903
-23.52083333,-46.6875,17670
-23.52083333,-46.67916667,10981
-23.52083333,-46.67083333,17834
-23.52083333,-46.6625,18175
-23.52083333,-46.65416667,21113
-23.52083333,-46.64583333,22444
-23.52083333,-46.6375,21739
-23.52083333,-46.62916667,19265
-23.52083333,-46.62083333,17572
-23.52083333,-46.6125,19826
-23.52083333,-46.60416667,15638
-23.52083333,-46.59583333,15490
-23.52083333,-46.5875,16029
-23.52083333,-46.57916667,17948
-23.52083333,-46.57083333,16875
-23.52083333,-46.5625,15638
